1880;3;11;3.8
1881;3;11;0
1882;3;11;7
1883;3;11;-0.6
1884;3;11;1.9
1885;3;11;3.2
1886;3;11;-2.1
1887;3;11;2.9
1888;3;11;-5.5
1889;3;11;1.1
1890;3;11;4.5
1891;3;11;2.1
1892;3;11;2
1893;3;11;2.1
1894;3;11;2
1895;3;11;0.6
1896;3;11;1.2
1897;3;11;1.4
1898;3;11;1.2
1899;3;11;3.2
1900;3;11;3.9
1901;3;11;1
1902;3;11;2
1903;3;11;2
1904;3;11;2
1905;3;11;4.2
1906;3;11;3
1907;3;11;0
1908;3;11;2.4
1909;3;11;-2.3
1910;3;11;7
1911;3;11;5.5
1912;3;11;1.4
1913;3;11;2.6
1914;3;11;2.4
1915;3;11;0
1916;3;11;-0.2
1917;3;11;-2.3
1918;3;11;2.8
1919;3;11;5.4
1920;3;11;3.8
1921;3;11;5.8
1922;3;11;2.6
1923;3;11;1.5
1924;3;11;-0.7
1925;3;11;-4.2
1926;3;11;3
1927;3;11;6
1928;3;11;-2
1929;3;11;1
1930;3;11;3.2
1931;3;11;-5
1932;3;11;-6.2
1933;3;11;3
1934;3;11;4.3
1935;3;11;0
1936;3;11;1
1937;3;11;0.3
1938;3;11;6.5
1939;3;11;2.4
1940;3;11;1.2
1941;3;11;2.5
1942;3;11;0.5
1943;3;11;4.5
1944;3;11;4.8
1945;3;11;2.6
1946;3;11;1
1947;3;11;-6
1948;3;11;5.4
1949;3;11;1.4
1950;3;11;4
1951;3;11;-2
1952;3;11;4.2
1953;3;11;2.5
1954;3;11;0
1955;3;11;1
1956;3;11;-0.8
1957;3;11;5
1958;3;11;-6.6
1959;3;11;3.2
1960;3;11;2.7
1961;3;11;6.3
1962;3;11;2
1963;3;11;1.6
1964;3;11;0
1965;3;11;2.4
1966;3;11;3.4
1967;3;11;6.4
1968;3;11;0.6
1969;3;11;0.8
1970;3;11;-0.4
1971;3;11;-0.2
1972;3;11;-1
1973;3;11;4.15
1974;3;11;3
1975;3;11;6.35
1976;3;11;-1.65
1977;3;11;5.2
1978;3;11;5.3
1979;3;11;0.95
1980;3;11;0.75
1981;3;11;1.05
1982;3;11;3
1983;3;11;3.05
1984;3;11;2.5
1985;3;11;0.3
1986;3;11;0.35
1987;3;11;-1.9
1988;3;11;3.95
1989;3;11;6.25
1990;3;11;7.45
1991;3;11;2.75
1992;3;11;5.15
1993;3;11;4.1
1994;3;11;5.4
1995;3;11;3.2
1996;3;11;-0.25
1997;3;11;3.75
1998;3;11;2.35
1999;3;11;0.45
2000;3;11;1.9
2001;3;11;6.55
2002;3;11;6.55
2003;3;11;4.8
2004;3;11;3.6
2005;3;11;2.75
2006;3;11;-2.85
2007;3;11;7.95
2008;3;11;8
2009;3;11;4.25
2010;3;11;0.25
2011;3;11;2.5
2012;3;11;5.6
2013;3;11;-1.85
2014;3;11;7.3
2015;3;11;7.25
2016;3;11;2.7
2017;3;11;6.1
2018;3;11;2.9
